id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
247149,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,1,"""SATP,2017-11-18,Bangladesh Timeline 2017""",SATP,2017-11-18,Bangladesh Timeline 2017,SATP,1,Boalia village,Khulna Division,Kushtia District,23.9589,88.84633,POINT (88.846330 23.958900),163978,Bangladesh,771,BGD,Asia,1,1,2017-08-25,2017-08-25,0,1,0,0,1,1,1
238736,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,2,"""Reuters News,2017-03-16,Four Islamic State-linked militants killed in raid in Bangladesh-police"";""Agence France Presse,2017-03-16,Six killed as Bangladesh police raid Islamist hideouts""",Reuters News;Agence France Presse,2017-03-16;2017-03-16,Four Islamic State-linked militants killed in raid in Bangladesh-police;Six killed as Bangladesh police raid Islamist hideouts,Police officials,1,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,BGD,Asia,1,1,2017-03-16,2017-03-16,0,4,1,0,5,5,5
238940,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,2,"""Xinhua News Agency,2017-03-17,Urgent: Would-be suicide bomber dies in Bangladesh capital"";""Agence France Presse,2017-03-18,IS claims Bangladesh bombing, police kill militant""",Xinhua News Agency;Agence France Presse,2017-03-17;2017-03-18,"Urgent: Would-be suicide bomber dies in Bangladesh capital;IS claims Bangladesh bombing, police kill militant",Police; IS radio al-Bayan,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,2017-03-17,2017-03-17,0,1,0,0,1,1,1
238949,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,3,"""Reuters News,2017-03-24,Man blows self up near Bangladesh airport, Islamic State claims attack"";""The New York Times,2017-03-24,Attack on Police Checkpoint in Bangladesh Kills Only Bomber"";""SATP,2017-11-18,Bangladesh Timeline 2017""",Reuters News;The New York Times;SATP,2017-03-24;2017-03-24;2017-11-18,"Man blows self up near Bangladesh airport, Islamic State claims attack;Attack on Police Checkpoint in Bangladesh Kills Only Bomber;Bangladesh Timeline 2017",Authorities,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,2017-03-24,2017-03-24,0,1,0,0,1,1,1
238950,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,5,"""Agence France Presse,2017-03-25,Blasts kill four as Bangladesh commandos storm Islamist hideout"";""Press Trust of India,2017-03-25,B'desh: 4 killed, 31 injured as commandos storm militants' den"";""Press Trust of India,2017-03-26,B'desh:6 dead, 40 injured in attack outside militants' hideout"";""Reuters News,2017-03-30,Militants kill themselves with grenade in Bangladesh"";""SATP,2017-11-18,Bangladesh Timeline 2017""",Agence France Presse;Press Trust of India;Press Trust of India;Reuters News;SATP,2017-03-25;2017-03-25;2017-03-26;2017-03-30;2017-11-18,"Blasts kill four as Bangladesh commandos storm Islamist hideout;B'desh: 4 killed, 31 injured as commandos storm militants' den;B'desh:6 dead, 40 injured in attack outside militants' hideout;Militants kill themselves with grenade in Bangladesh;Bangladesh Timeline 2017",Police,1,Sylhet town,Sylhet Division,Sylhet District,24.899167,91.871944,POINT (91.871944 24.899167),165424,Bangladesh,771,BGD,Asia,1,1,2017-03-25,2017-03-25,0,0,3,0,3,3,3
238951,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,3,"""Press Trust of India,2017-03-25,B'desh: 4 killed, 31 injured as commandos storm militants' den"";""Press Trust of India,2017-03-26,B'desh:6 dead, 40 injured in attack outside militants' hideout"";""SATP,2017-11-18,Bangladesh Timeline 2017""",Press Trust of India;Press Trust of India;SATP,2017-03-25;2017-03-26;2017-11-18,"B'desh: 4 killed, 31 injured as commandos storm militants' den;B'desh:6 dead, 40 injured in attack outside militants' hideout;Bangladesh Timeline 2017",Eyewitness,1,Sylhet town,Sylhet Division,Sylhet District,24.899167,91.871944,POINT (91.871944 24.899167),165424,Bangladesh,771,BGD,Asia,1,1,2017-03-25,2017-03-25,2,0,1,0,3,3,3
238957,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,2,"""Press Trust of India,2017-03-26,2 Islamist militants killed in Bangladesh military raid"";""Agence France Presse,2017-03-31,Top Bangladesh army officer dies from IS-claimed blast""",Press Trust of India;Agence France Presse,2017-03-26;2017-03-31,2 Islamist militants killed in Bangladesh military raid;Top Bangladesh army officer dies from IS-claimed blast,Army spokesman Brigadier General Fakhrul Ahsan ,1,Sylhet town,Sylhet Division,Sylhet District,24.899167,91.871944,POINT (91.871944 24.899167),165424,Bangladesh,771,BGD,Asia,1,1,2017-03-26,2017-03-26,1,2,0,0,3,3,3
238958,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,2,"""Press Trust of India,2017-03-27,Bangladesh army kills all 4 militants inside Sylhet building"";""Press Trust of India,2017-03-28,Chief of neo-JMB killed in anti-terror operation in Sylhet""",Press Trust of India;Press Trust of India,2017-03-27;2017-03-28,Bangladesh army kills all 4 militants inside Sylhet building;Chief of neo-JMB killed in anti-terror operation in Sylhet,Brig General Mohammad Fakhrul Ahsan,1,Sylhet town,Sylhet Division,Sylhet District,24.899167,91.871944,POINT (91.871944 24.899167),165424,Bangladesh,771,BGD,Asia,1,1,2017-03-27,2017-03-27,0,2,0,0,2,2,2
238960,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,1,"""Xinhua News Agency,2017-03-30,1st LD Writethru: 7 killed in Bangladesh police raid on militants' hideout""",Xinhua News Agency,2017-03-30,1st LD Writethru: 7 killed in Bangladesh police raid on militants' hideout,Senior police officer,1,Maulavi Bāzār town,Sylhet Division,Moulvibāzār District,24.488877,91.770751,POINT (91.770751 24.488877),164704,Bangladesh,771,BGD,Asia,1,1,2017-03-29,2017-03-29,0,7,0,0,7,7,8
238961,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,1,"""Xinhua News Agency,2017-04-01,Three more killed in police raid on second militants' hideout in NE Bangladesh""",Xinhua News Agency,2017-04-01,Three more killed in police raid on second militants' hideout in NE Bangladesh,Bangladesh's Counter-Terrorism Police Unit Chief Monirul Islam,1,Maulavi Bāzār town,Sylhet Division,Moulvibāzār District,24.488877,91.770751,POINT (91.770751 24.488877),164704,Bangladesh,771,BGD,Asia,1,1,2017-04-01,2017-04-01,0,3,0,0,3,3,3
238963,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,2,"""Xinhua News Agency,2017-05-07,1st LD Writethru: Two killed in police raid on militants' hideout in western Bangladesh"";""Press Trust of India,2017-05-07,2 suspected militants killed in 'suicide blasts' in B'desh""",Xinhua News Agency;Press Trust of India,2017-05-07;2017-05-07,1st LD Writethru: Two killed in police raid on militants' hideout in western Bangladesh;2 suspected militants killed in 'suicide blasts' in B'desh,The district's police chief Mizanur Rahman,1,Bazrapur village,Khulna Division,Jhenaidah District,23.394722,88.957778,POINT (88.957778 23.394722),163258,Bangladesh,771,BGD,Asia,1,1,2017-05-07,2017-05-07,0,2,0,0,2,2,2
247127,2017,0,2017,2017,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,1,"""SATP,2017-11-18,Bangladesh Timeline 2017""",SATP,2017-11-18,Bangladesh Timeline 2017,SATP,3,Rajbari District,Dhaka Division,Rajbari District,23.66667,89.55,POINT (89.550000 23.666670),163980,Bangladesh,771,BGD,Asia,1,1,2017-05-13,2017-05-13,0,0,0,0,0,0,1
247135,2017,0,2017,2017,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,1,"""SATP,2017-11-18,Bangladesh Timeline 2017""",SATP,2017-11-18,Bangladesh Timeline 2017,SATP,3,Jhenaidah District,Khulna Division,Jhenaidah District,23.5,89.166667,POINT (89.166667 23.500000),163979,Bangladesh,771,BGD,Asia,1,1,2017-05-31,2017-05-31,0,0,0,0,0,0,2
247147,2017,0,2017,2017,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,1,"""SATP,2017-11-18,Bangladesh Timeline 2017""",SATP,2017-11-18,Bangladesh Timeline 2017,SATP,1,Khaskerra village,Khulna Division,Chuadanga District,23.65619,88.97486,POINT (88.974860 23.656190),163978,Bangladesh,771,BGD,Asia,1,1,2017-06-08,2017-06-08,0,0,0,0,0,0,1
247148,2017,1,2017,2017,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""SATP,2017-11-18,Bangladesh Timeline 2017""",SATP,2017-11-18,Bangladesh Timeline 2017,counterterrorism investigator,3,Noākhāli District,Chittagong Division,Noākhāli District,22.75,91.166667,POINT (91.166667 22.750000),162543,Bangladesh,771,BGD,Asia,1,1,2017-08-16,2017-08-16,0,0,1,0,1,1,1
247063,2017,1,2017,2017,1,13674,Bangladesh: Islamic State,14718,Government of Bangladesh - IS,143,771.0,Government of Bangladesh,234,,IS,3,"""Xinhua News Agency,2017-08-15,1st LD Writethru: Militant killed in suicide blast in Bangladesh capital raid"";""Agence France Presse,2017-08-15,Bangladesh extremist killed in suicide blast in Dhaka"";""Indo-Asian News Service,2017-08-15,Neo JMB militant kills himself in Dhaka hotel raid""",Xinhua News Agency;Agence France Presse;Indo-Asian News Service,2017-08-15;2017-08-15;2017-08-15,1st LD Writethru: Militant killed in suicide blast in Bangladesh capital raid;Bangladesh extremist killed in suicide blast in Dhaka;Neo JMB militant kills himself in Dhaka hotel raid,ational police chief A.K.M Shahidul Hoque,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,2017-08-15,2017-08-15,0,1,0,0,1,1,1
249434,2017,0,2017,2017,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,1,"""SATP,2018-01-01,Bangladesh Timeline Year 2017""",SATP,2018-01-01,Bangladesh Timeline Year 2017,SATP,2,Sadar upazila (sub-district),Khulna Division,Chuadanga District,23.599047,88.895113,POINT (88.895113 23.599047),163978,Bangladesh,771,BGD,Asia,1,1,2017-12-27,2017-12-27,0,0,0,0,0,0,1
259249,2018,0,2018,2018,3,2009,JMB - Civilians,2491,JMB - Civilians,1218,,JMB,1,,Civilians,4,"""Press Trust of India,2018-06-12,Prominent secular writer, publisher shot dead in Bangladesh"";""Indo-Asian News Service,2018-06-12,Bangladeshi writer shot dead"";""Odhikar,2018-07-01,Half-yearly Human Rights Monitoring Report"";""BBC Monitoring South Asia,2018-07-03,Bangladesh jihadist group claims killing secular writer""",Press Trust of India;Indo-Asian News Service;Odhikar;BBC Monitoring South Asia,2018-06-12;2018-06-12;2018-07-01;2018-07-03,"Prominent secular writer, publisher shot dead in Bangladesh;Bangladeshi writer shot dead;Half-yearly Human Rights Monitoring Report;Bangladesh jihadist group claims killing secular writer","Police, daugther, JMB via its channel on Telegram app",1,Kakaldi village,Dhaka Division,Munshiganj District,23.551199,90.407982,POINT (90.407982 23.551199),163981,Bangladesh,771,BGD,Asia,1,1,2018-06-11,2018-06-11,0,0,1,0,1,1,1
274889,2018,0,2018,2018,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,1,"""Agence France Presse,2018-12-29,Bangladesh deploys 600,000 security forces ahead of vote""",Agence France Presse,2018-12-29,"Bangladesh deploys 600,000 security forces ahead of vote",AFP,6,Bangladesh,,,24.0,90.0,POINT (90.000000 24.000000),164701,Bangladesh,771,BGD,Asia,2,4,2018-12-11,2018-12-29,0,0,0,6,6,6,6
276249,2018,0,2018,2018,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,1,"""The Daily Star,2018-12-31,18 dead, 200 hurt""",The Daily Star,2018-12-31,"18 dead, 200 hurt",police,3,Lālmonirhāt District,Rangpur Division,Lālmonirhāt District,26.0,89.25,POINT (89.250000 26.000000),167579,Bangladesh,771,BGD,Asia,1,1,2018-12-30,2018-12-30,0,1,0,0,1,1,1
274854,2018,0,2018,2018,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,4,"""Reuters News,2018-12-12,Two dead, dozens injured in Bangladesh clashes as election nears"";""Reuters News,2018-12-12,Two dead, dozens injured in Bangladesh clashes as election nears"";""Agence France Presse,2018-12-12,Two killed as Bangladesh polls campaign turn deadly"";""bdnews24.com,2018-12-12,‘BNP man’ kills AL leader in Faridupur ‘during argument over polls’""",Reuters News;Reuters News;Agence France Presse;bdnews24.com,2018-12-12;2018-12-12;2018-12-12;2018-12-12,"Two dead, dozens injured in Bangladesh clashes as election nears;Two dead, dozens injured in Bangladesh clashes as election nears;Two killed as Bangladesh polls campaign turn deadly;‘BNP man’ kills AL leader in Faridupur ‘during argument over polls’",police ,3,Farīdpur District,Dhaka Division,Farīdpur District,23.416667,90.166667,POINT (90.166667 23.416667),163261,Bangladesh,771,BGD,Asia,1,1,2018-12-11,2018-12-11,1,0,0,0,1,1,1
274861,2018,0,2018,2018,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,4,"""Reuters News,2018-12-12,Two dead, dozens injured in Bangladesh clashes as election nears"";""Reuters News,2018-12-12,Two dead, dozens injured in Bangladesh clashes as election nears"";""Agence France Presse,2018-12-12,Two killed as Bangladesh polls campaign turn deadly"";""bdnews24.com,2018-12-12,Two AL supporters killed allegedly by BNP activists as polls violence flares""",Reuters News;Reuters News;Agence France Presse;bdnews24.com,2018-12-12;2018-12-12;2018-12-12;2018-12-12,"Two dead, dozens injured in Bangladesh clashes as election nears;Two dead, dozens injured in Bangladesh clashes as election nears;Two killed as Bangladesh polls campaign turn deadly;Two AL supporters killed allegedly by BNP activists as polls violence flares",police ,3,Noākhāli District,Chittagong Division,Noākhāli District,22.75,91.166667,POINT (91.166667 22.750000),162543,Bangladesh,771,BGD,Asia,1,1,2018-12-11,2018-12-11,1,0,0,0,1,1,1
274866,2018,0,2018,2018,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,3,"""Agence France Presse,2018-12-18,Bangladesh deploys thousands of paramilitary amid deadly election campaign"";""Agence France Presse,2018-12-20,Bangladesh opposition goes underground as election threats grow

AU 	
Sam Jahan"";""Agence France Presse,2018-12-26,Campaign attacks heighten fears for Bangladesh election""",Agence France Presse;Agence France Presse;Agence France Presse,2018-12-18;2018-12-20;2018-12-26,"Bangladesh deploys thousands of paramilitary amid deadly election campaign;Bangladesh opposition goes underground as election threats grow

AU 	
Sam Jahan;Campaign attacks heighten fears for Bangladesh election","Mohammad Salahuddin, a BNP official",6,Bangladesh,,,24.0,90.0,POINT (90.000000 24.000000),164701,Bangladesh,771,BGD,Asia,2,4,2018-12-11,2018-12-18,0,3,0,0,3,3,3
276226,2018,0,2018,2018,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,1,"""bdnews´24.com,2018-12-29,Jubo League worker killed in Chattogram in alleged BNP attack on eve of voting""",bdnews´24.com,2018-12-29,Jubo League worker killed in Chattogram in alleged BNP attack on eve of voting,police,2,Patiya sub-district,Chittagong Division,Chittagong District,22.294992,91.978172,POINT (91.978172 22.294992),161824,Bangladesh,771,BGD,Asia,1,1,2018-12-29,2018-12-29,1,0,0,0,1,1,1
276250,2018,0,2018,2018,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,1,"""The Daily Star,2018-12-31,18 dead, 200 hurt""",The Daily Star,2018-12-31,"18 dead, 200 hurt",The Daily Star,2,Abhaynagar village,Khulna Division,Jessore District,23.014724,89.439362,POINT (89.439362 23.014724),163259,Bangladesh,771,BGD,Asia,1,1,2018-12-30,2018-12-30,0,1,0,0,1,1,1
274917,2018,0,2018,2018,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,2,"""Press Trust of India,2018-12-30,10 killed in poll-related violence as voting underway in Bangladesh"";""The Daily Star,2018-12-30,17 killed in polls violence""",Press Trust of India;The Daily Star,2018-12-30;2018-12-30,10 killed in poll-related violence as voting underway in Bangladesh;17 killed in polls violence,the Daily Star,2,Mohanpur sub-district,Rajshahi Division,Rajshahi District,24.546167,88.63674,POINT (88.636740 24.546167),165418,Bangladesh,771,BGD,Asia,1,1,2018-12-30,2018-12-30,1,0,0,0,1,1,1
